,name,prob
0,WILLIE,0.0065484766877449
1,ANTHONY,0.0052761931324372
2,ANGELA,0.003687263043258
3,BRENDA,0.0032102666434538
4,JASMINE,0.0029227190121637
5,LARRY,0.0029138669806951
6,SHIRLEY,0.0029027971616448
7,CAROLYN,0.0027534406393285
8,DOROTHY,0.0027452386490476
9,TIFFANY,0.0027368837078991
10,BRANDON,0.0027107099906627
11,ERIC,0.0026856451672171
12,ANNIE,0.0026227632417309
13,JACQUELINE,0.0026130699804899
14,MARIE,0.0024194915385476
15,MARCUS,0.0022090502634406
16,BRITTANY,0.0022079413696497
17,REGINALD,0.0021444285218342
18,DERRICK,0.0019432981307989
19,SAMUEL,0.0019048501064289
20,HENRY,0.0018702258537516
21,JOHNNY,0.0018446257022691
22,CRYSTAL,0.0018134046063983
23,GWENDOLYN,0.0016851935415425
24,EDDIE,0.0016750414276984
25,LATOYA,0.0016714088445904
26,ERICA,0.0016636848257711
27,WANDA,0.0015955069764905
28,CALVIN,0.0015629666793858
29,KEITH,0.0015592958585608
30,RODNEY,0.001541113824162
31,COURTNEY,0.0015408843978605
32,BOBBY,0.0015305028577148
33,CURTIS,0.0015169093493473
34,WALTER,0.0014989567412502
35,ANDRE,0.0014275669237477
36,FELICIA,0.0014217547907748
37,MELVIN,0.0013870731815222
38,ARTHUR,0.001363384915886
39,DANIELLE,0.0013397348879667
40,CLARENCE,0.0012939452219468
41,DORIS,0.0012920524549589
42,APRIL,0.0012774838848097
43,VALERIE,0.0012706966900552
44,COREY,0.0012466260472498
45,CASSANDRA,0.0012289219843126
46,TYRONE,0.0012159211605575
47,NATHANIEL,0.0012094972241138
48,JOHNNIE,0.001204927816941
49,SHEILA,0.0012006451926452
50,TRAVIS,0.0011879693894839
51,MARVIN,0.0011868796145515
52,JEROME,0.0011682578464081
53,LEROY,0.0011635163695092
54,REGINA,0.001143747469858
55,MAURICE,0.001142179723464
56,ALBERT,0.0011398854604484
57,TONYA,0.0011343792292109
58,NATASHA,0.0011123351854026
59,JOE,0.0011026801618786
60,DOMINIQUE,0.0010874615505417
61,ERNEST,0.0010786859945069
62,YVONNE,0.0010782080230454
63,ROSE,0.0010593759474589
64,SYLVIA,0.0010577890822064
65,MONIQUE,0.0010425131142941
66,EBONY,0.0010372171904998
67,RUBY,0.0010315580083946
68,DARRYL,0.0010127259328081
69,RONNIE,0.0010125538630819
70,CHARLIE,0.0010117508710265
71,JESSIE,0.000995958693935716
72,FREDERICK,0.000988750884295001
73,ANNETTE,0.0009844682599991915
74,ALVIN,0.000983779981094508
75,JUANITA,0.0009820784026912622
76,STANLEY,0.0009336312153449182
77,LILLIE,0.0009290426893136936
78,KELVIN,0.0009286029555690348
79,DARRELL,0.000926595475430374
80,EUGENE,0.0009234791015008344
81,CEDRIC,0.0009212039573436854
82,SABRINA,0.0009206303915897824
83,VINCENT,0.0009167683821801686
84,RICKY,0.0009061191780160352
85,TAMARA,0.0009052779482436442
86,LATASHA,0.0009004217581939317
87,KATRINA,0.0008992172701107353
88,LEON,0.0008777276731978344
89,EMMA,0.000869449207483167
90,DARIUS,0.0008645165419996009
91,RODERICK,0.0008621075658332081
92,GERALDINE,0.0008413062478249909
93,TERRANCE,0.0008374060006984502
94,JERMAINE,0.000808077671815541
95,AUDREY,0.0007912530763677183
96,EARL,0.0007903353711614733
97,MILDRED,0.0007894559036721553
98,LEONARD,0.0007891691207952037
99,BRIANNA,0.0007835672952654174
100,DWAYNE,0.0007803553270435602
101,BERNARD,0.0007797817612896573
102,ALFRED,0.0007783287280464362
103,LATONYA,0.0007778889943017772
104,MATTIE,0.0007725930705074057
105,ETHEL,0.0007627468583987368
106,KENDRA,0.0007603761199492708
107,FREDDIE,0.0007603187633738804
108,SONYA,0.0007443736354153757
109,TERRENCE,0.0007365731411622943
110,BERNICE,0.0007175116392742496
111,LOUISE,0.0007148349990893688
112,DELORES,0.0007139555316000507
113,SHELIA,0.0007114127234244139
114,DEMETRIUS,0.0007093096489934361
115,CHARLENE,0.0007069006728270433
116,DARLENE,0.0007025989296727704
117,ELLA,0.0006855066702064596
118,DESTINY,0.0006843213009817266
119,TOMMY,0.0006838433295201407
120,TANYA,0.0006798283692428194
121,THELMA,0.000676425212436328
122,HERBERT,0.0006745898020238383
123,XAVIER,0.0006663113363091709
124,TROY,0.0006554327058434764
125,WHITNEY,0.0006550312098157442
126,LORETTA,0.0006524119262062537
127,BRITTNEY,0.0006499264746060072
128,TAMIKA,0.000646886576110321
129,JIMMIE,0.0006461027029133202
130,MARION,0.0006275765290622517
131,BERTHA,0.0006188774484613888
132,JEANETTE,0.0006178641489628268
133,EDNA,0.0006133138606485293
134,ELIJAH,0.0006049398006415448
135,ISAIAH,0.0005893388121353819
136,BELINDA,0.0005748467174200982
137,ISAAC,0.0005731833767337794
138,HERMAN,0.0005706023308412157
139,DEVIN,0.0005696655067765073
140,ANTOINETTE,0.0005591883723385449
141,MILTON,0.0005577162202368605
142,DWIGHT,0.0005574485562183724
143,TRACEY,0.0005573911996429821
144,KENYA,0.0005548292726088818
145,ROOSEVELT,0.0005529747433379287
146,KEISHA,0.0005516173043870247
147,BRIANA,0.0005502025088607305
148,MINNIE,0.0005501642711438037
149,PATRICE,0.0005486921190421192
150,JAMAL,0.0005474302743835325
151,KIARA,0.0005420578751553072
152,HATTIE,0.0005352897992592513
153,DEXTER,0.0005337602905821765
154,CARLTON,0.0005306821543695634
155,BYRON,0.0005295350228617573
156,JACQUELYN,0.000528904100532464
157,BEATRICE,0.0005236081767380925
